stop_id,stop_name,stop_lat,stop_lon,stop_code,stop_desc,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_direction,stop_timezone,vehicle_type,platform_code
created_stop_321,Stop 321,31.965091,35.85584,,شارع عبد الله غوشة,,,0,,,,,,
created_stop_322,Stop 322,31.96251,35.856747,,,,,0,,,,,,
created_stop_323,Stop 323,31.958247,35.857739,,موقف السابع باص المطار,,,0,,,,,,
created_stop_324,Stop 324,31.956066,35.858079,,باص إلى الجامعة الألمانية المشقر,,,0,,,,,,
created_stop_325,Stop 325,31.953892,35.858446,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_326,Stop 326,31.951717,35.85881,,شارع تاراس شيفتشينكو,,,0,,,,,,
created_stop_327,Stop 327,31.949539,35.85916,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_328,Stop 328,31.947351,35.859454,,مسجد أبو عيشة,,,0,,,,,,
created_stop_329,Stop 329,31.943334,35.85822,,شارع يوسف حرزالله,,,0,,,,,,
created_stop_330,Stop 330,31.941861,35.856875,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_331,Stop 331,31.940436,35.855495,,شارع محمد الزغول,,,0,,,,,,
created_stop_332,Stop 332,31.938668,35.854431,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_333,Stop 333,31.936503,35.854191,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_334,Stop 334,31.934505,35.854922,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_335,Stop 335,31.932951,35.856196,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_336,Stop 336,31.931499,35.857558,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_337,Stop 337,31.929908,35.858801,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_338,Stop 338,31.92798,35.85968,,شارع يونس إسلام,,,0,,,,,,
created_stop_339,Stop 339,31.925778,35.859902,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_340,Stop 340,31.923571,35.859736,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_341,Stop 341,31.921374,35.859475,,ماكدونالدز,,,0,,,,,,
created_stop_342,Stop 342,31.919177,35.859213,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_343,Stop 343,31.916979,35.858958,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_344,Stop 344,31.914765,35.858835,,شارع جميل الباير,,,0,,,,,,
created_stop_345,Stop 345,31.912666,35.859088,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_346,Stop 346,31.910888,35.860148,,شارع جورج مبدى خوري,,,0,,,,,,
created_stop_347,Stop 347,31.909738,35.861685,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_348,Stop 348,31.90898,35.863377,,شارع جورج مبدى خوري,,,0,,,,,,
created_stop_349,Stop 349,31.908314,35.865094,,شارع جويبر العتيبي,,,0,,,,,,
created_stop_350,Stop 350,31.907549,35.86678,,شارع جويبر العتيبي,,,0,,,,,,
created_stop_351,Stop 351,31.906233,35.86819,,Tourist Palm Village Restaurants,,,0,,,,,,
created_stop_352,Stop 352,31.904409,35.869088,,شارع عبد الحميد السائح,,,0,,,,,,
created_stop_353,Stop 353,31.902206,35.869311,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_354,Stop 354,31.900172,35.869408,,شارع القدس,,,0,,,,,,
created_stop_355,Stop 355,31.899479,35.867698,,شارع القدس,,,0,,,,,,
created_stop_356,Stop 356,31.898662,35.866026,,شارع علي محمد علي العدوان,,,0,,,,,,
created_stop_357,Stop 357,31.898086,35.864303,,شارع القدس,,,0,,,,,,
created_stop_358,Stop 358,31.896045,35.864431,,,,,0,,,,,,
created_stop_359,Stop 359,31.894384,35.863236,,,,,0,,,,,,
created_stop_360,Stop 360,31.893396,35.861636,,,,,0,,,,,,
created_stop_361,Stop 361,31.891821,35.860393,,,,,0,,,,,,
created_stop_362,Stop 362,31.890076,35.859282,,Crispy Chicken,,,0,,,,,,
created_stop_363,Stop 363,31.888492,35.858024,,,,,0,,,,,,
created_stop_364,Stop 364,31.887482,35.857326,,شارع سعيد محمد العبادي,,,0,,,,,,
created_stop_365,Stop 365,32.003136,35.87474,,شارع عاكف الفايز,,,0,,,,,,
created_stop_366,Stop 366,31.994883,35.919414,,محطة باصات الشمالي,,,0,,,,,,
created_stop_367,Stop 367,31.993337,35.918594,,شارع الشهيد,,,0,,,,,,
created_stop_368,Stop 368,31.991563,35.91809,,شارع الأردن,,,0,,,,,,
created_stop_369,Stop 369,31.989353,35.917901,,شارع الأردن,,,0,,,,,,
created_stop_370,Stop 370,31.987132,35.917894,,شارع الأردن,,,0,,,,,,
created_stop_371,Stop 371,31.984911,35.917956,,شارع الأردن,,,0,,,,,,
created_stop_372,Stop 372,31.982695,35.917971,,شارع الأردن,,,0,,,,,,
created_stop_373,Stop 373,31.980486,35.917805,,شارع الأردن,,,0,,,,,,
created_stop_374,Stop 374,31.979149,35.916828,,مستشفى الاستقلال,,,0,,,,,,
created_stop_375,Stop 375,31.978068,35.915255,,شارع الجليل,,,0,,,,,,
created_stop_376,Stop 376,31.976628,35.91367,,شارع مسلم بن الوليد,,,0,,,,,,
created_stop_377,Stop 377,31.975617,35.912257,,شارع عرابة,,,0,,,,,,
created_stop_378,Stop 378,31.974244,35.910842,,شارع مسلم بن الوليد,,,0,,,,,,
created_stop_379,Stop 379,31.972853,35.909439,,شارع الملكة نور,,,0,,,,,,
created_stop_380,Stop 380,31.971498,35.908012,,شارع الملكة نور,,,0,,,,,,
created_stop_381,Stop 381,31.970518,35.906851,,,,,0,,,,,,
created_stop_382,Stop 382,31.968889,35.905101,,شارع الملكة نور,,,0,,,,,,
created_stop_383,Stop 383,31.967669,35.903596,,,,,0,,,,,,
created_stop_384,Stop 384,31.966398,35.90212,,شارع الشريف الحسين بن علي,,,0,,,,,,
created_stop_385,Stop 385,31.962692,35.899266,,,,,0,,,,,,
created_stop_386,Stop 386,31.961795,35.898592,,Ahli Bank,,,0,,,,,,
created_stop_387,Stop 387,31.957579,35.896883,,شارع الملكة نور,,,0,,,,,,
created_stop_388,Stop 388,31.89775,35.869774,,طريق الخدمة الشرقي,,,0,,,,,,
created_stop_389,Stop 389,31.895535,35.869907,,شارع ارشيد الشيبي,,,0,,,,,,
created_stop_390,Stop 390,31.893325,35.870083,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_391,Stop 391,31.891154,35.870443,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_392,Stop 392,31.889083,35.871082,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_393,Stop 393,31.887174,35.871999,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_394,Stop 394,31.88542,35.8731,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_395,Stop 395,31.883815,35.874342,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_396,Stop 396,31.882418,35.875736,,شارع علي هليل,,,0,,,,,,
created_stop_397,Stop 397,31.881181,35.877229,,طريق الخدمة الغربي,,,0,,,,,,
created_stop_398,Stop 398,31.880128,35.878811,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_399,Stop 399,31.879213,35.88045,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_400,Stop 400,31.878373,35.882116,,طريق الخدمة الشرقي,,,0,,,,,,
created_stop_401,Stop 401,31.877533,35.883783,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_402,Stop 402,31.876735,35.885462,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_403,Stop 403,31.875911,35.887133,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_404,Stop 404,31.874915,35.88874,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_405,Stop 405,31.873517,35.890123,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_406,Stop 406,31.871673,35.891103,,Jo Petrol,,,0,,,,,,
created_stop_407,Stop 407,31.869515,35.891497,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_408,Stop 408,31.867302,35.891659,,شارع زيد بن خالد,,,0,,,,,,
created_stop_409,Stop 409,31.865086,35.891781,,Total,,,0,,,,,,
created_stop_410,Stop 410,31.862873,35.891684,,Amman Waves Aqua Park and Resort,,,0,,,,,,
created_stop_411,Stop 411,31.860716,35.891253,,Amman Waves Aqua Park and Resort,,,0,,,,,,
created_stop_412,Stop 412,31.858561,35.890815,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_413,Stop 413,31.856406,35.89038,,طريق الخدمة الشرقي,,,0,,,,,,
created_stop_414,Stop 414,31.854228,35.890031,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_415,Stop 415,31.852015,35.889871,,طريق الخدمة الشرقي,,,0,,,,,,
created_stop_416,Stop 416,31.849796,35.88986,,طريق الخدمة الشرقي,,,0,,,,,,
created_stop_417,Stop 417,31.847589,35.890042,,شارع عبد الهادي السليم,,,0,,,,,,
created_stop_418,Stop 418,31.845391,35.890303,,شارع عبد الهادي السليم,,,0,,,,,,
created_stop_419,Stop 419,31.84328,35.890863,,شارع عبد الهادي السليم,,,0,,,,,,
created_stop_420,Stop 420,31.841201,35.891496,,شارع عبد الهادي السليم,,,0,,,,,,
created_stop_421,Stop 421,31.839178,35.892234,,شارع عبد الهادي السليم,,,0,,,,,,
created_stop_422,Stop 422,31.837219,35.893083,,جامعة الزيتونة,,,0,,,,,,
created_stop_423,Stop 423,31.835344,35.894049,,جامعة الزيتونة,,,0,,,,,,
created_stop_424,Stop 424,31.833563,35.895124,,طريق الخدمة الشرقي,,,0,,,,,,
created_stop_425,Stop 425,31.83182,35.896239,,طريق الخدمة الشرقي,,,0,,,,,,
created_stop_426,Stop 426,31.830099,35.897378,,شارع عمر لطفي المفتي,,,0,,,,,,
created_stop_427,Stop 427,31.828378,35.898516,,طريق الخدمة الغربي,,,0,,,,,,
created_stop_428,Stop 428,31.826657,35.899654,,IKEA,,,0,,,,,,
created_stop_429,Stop 429,31.824936,35.900793,,IKEA,,,0,,,,,,
created_stop_430,Stop 430,31.823215,35.901931,,IKEA,,,0,,,,,,
created_stop_431,Stop 431,31.821475,35.903051,,شارع حرب العزة,,,0,,,,,,
created_stop_432,Stop 432,31.819725,35.904159,,شارع حرب العزة,,,0,,,,,,
created_stop_433,Stop 433,31.817975,35.905268,,طريق الخدمة الشرقي,,,0,,,,,,
created_stop_434,Stop 434,31.816235,35.906388,,طريق الخدمة الشرقي,,,0,,,,,,
created_stop_435,Stop 435,31.814424,35.907349,,طريق الخدمة الغربي,,,0,,,,,,
created_stop_436,Stop 436,31.812593,35.907366,,,,,0,,,,,,
created_stop_437,Stop 437,31.810696,35.907647,,,,,0,,,,,,
created_stop_438,Stop 438,31.808554,35.907167,,,,,0,,,,,,
created_stop_439,Stop 439,31.80643,35.906989,,شارع ناعور,,,0,,,,,,
created_stop_440,Stop 440,31.804284,35.90617,,شارع مادبا,,,0,,,,,,
created_stop_441,Stop 441,31.802141,35.905696,,شارع مادبا,,,0,,,,,,
created_stop_442,Stop 442,31.799972,35.905304,,شارع مادبا,,,0,,,,,,
created_stop_443,Stop 443,31.797785,35.904999,,شارع مادبا,,,0,,,,,,
created_stop_444,Stop 444,31.795565,35.90492,,شارع مادبا,,,0,,,,,,
created_stop_445,Stop 445,31.793408,35.904592,,شارع مادبا,,,0,,,,,,
created_stop_446,Stop 446,31.79138,35.903858,,شارع مادبا,,,0,,,,,,
created_stop_447,Stop 447,31.789437,35.902984,,شارع مادبا,,,0,,,,,,
created_stop_448,Stop 448,31.787085,35.901556,,أم العمد,,,0,,,,,,
created_stop_449,Stop 449,31.78593,35.900803,,أم العمد,,,0,,,,,,
created_stop_450,Stop 450,31.784547,35.899479,,أم العمد,,,0,,,,,,
created_stop_451,Stop 451,31.783056,35.898066,,أم العمد,,,0,,,,,,
created_stop_452,Stop 452,31.781521,35.896765,,Total,,,0,,,,,,
created_stop_453,Stop 453,31.779985,35.895464,,Total,,,0,,,,,,
created_stop_454,Stop 454,31.77845,35.894163,,Total,,,0,,,,,,
created_stop_455,Stop 455,31.776914,35.892862,,Total,,,0,,,,,,
created_stop_456,Stop 456,31.775379,35.891562,,Manaseer,,,0,,,,,,
created_stop_457,Stop 457,31.773844,35.890261,,Manaseer,,,0,,,,,,
created_stop_458,Stop 458,31.772308,35.88896,,Manaseer,,,0,,,,,,
created_stop_459,Stop 459,31.770773,35.887659,,Manaseer,,,0,,,,,,
created_stop_460,Stop 460,31.769238,35.886358,,Manaseer,,,0,,,,,,
created_stop_461,Stop 461,31.767702,35.885057,,Manaseer,,,0,,,,,,
created_stop_462,Stop 462,31.766167,35.883756,,Al-Andalusia,,,0,,,,,,
created_stop_463,Stop 463,31.764712,35.882398,,Al-Andalusia,,,0,,,,,,
created_stop_464,Stop 464,31.763307,35.881004,,Al-Andalusia,,,0,,,,,,
created_stop_465,Stop 465,31.761918,35.879599,,Al-Andalusia,,,0,,,,,,
created_stop_466,Stop 466,31.760556,35.878177,,شارع مادبا,,,0,,,,,,
created_stop_467,Stop 467,31.759289,35.876704,,شارع مادبا,,,0,,,,,,
created_stop_468,Stop 468,31.758352,35.875072,,شارع مادبا,,,0,,,,,,
created_stop_469,Stop 469,31.757513,35.873407,,شارع مادبا,,,0,,,,,,
created_stop_470,Stop 470,31.756417,35.871846,,شارع مادبا,,,0,,,,,,
created_stop_471,Stop 471,31.755264,35.870308,,شارع مادبا,,,0,,,,,,
created_stop_472,Stop 472,31.754132,35.86876,,شارع مادبا,,,0,,,,,,
created_stop_473,Stop 473,31.753001,35.86721,,شارع مادبا,,,0,,,,,,
created_stop_474,Stop 474,31.752031,35.865594,,شارع مادبا,,,0,,,,,,
created_stop_475,Stop 475,31.751291,35.863897,,شارع مادبا,,,0,,,,,,
created_stop_476,Stop 476,31.750588,35.86219,,منجا,,,0,,,,,,
created_stop_477,Stop 477,31.749924,35.860473,,منجا,,,0,,,,,,
created_stop_478,Stop 478,31.749523,35.858957,,منجا,,,0,,,,,,
created_stop_479,Stop 479,31.748999,35.856953,,منجا,,,0,,,,,,
created_stop_480,Stop 480,31.748584,35.855184,,منجا,,,0,,,,,,
created_stop_481,Stop 481,31.748152,35.853419,,منجا,,,0,,,,,,
created_stop_482,Stop 482,31.747264,35.851775,,منجا,,,0,,,,,,
created_stop_483,Stop 483,31.746303,35.850156,,منجا,,,0,,,,,,
created_stop_484,Stop 484,31.74594,35.848389,,منجا,,,0,,,,,,
created_stop_485,Stop 485,31.745785,35.846593,,Abdul Majeed Shoman Auditorium,,,0,,,,,,
created_stop_486,Stop 486,31.745631,35.844798,,Abdul Majeed Shoman Auditorium,,,0,,,,,,
created_stop_487,Stop 487,31.745477,35.843002,,Abdul Majeed Shoman Auditorium,,,0,,,,,,
created_stop_488,Stop 488,31.74517,35.841223,,Abdul Majeed Shoman Auditorium,,,0,,,,,,
created_stop_489,Stop 489,31.744367,35.839546,,وادي الكفير,,,0,,,,,,
created_stop_490,Stop 490,31.743553,35.837871,,المأمونية الشرقية,,,0,,,,,,
created_stop_491,Stop 491,31.74276,35.83619,,المأمونية الشرقية,,,0,,,,,,
created_stop_492,Stop 492,31.741969,35.834509,,المأمونية الشرقية,,,0,,,,,,
created_stop_493,Stop 493,31.740949,35.83291,,المأمونية الشرقية,,,0,,,,,,
created_stop_494,Stop 494,31.739898,35.831328,,المأمونية الشرقية,,,0,,,,,,
created_stop_495,Stop 495,31.73857,35.829886,,Total,,,0,,,,,,
created_stop_496,Stop 496,31.737207,35.828465,,Total,,,0,,,,,,
created_stop_497,Stop 497,31.73585,35.827041,,Total,,,0,,,,,,
created_stop_498,Stop 498,31.734611,35.825547,,شارع جلول,,,0,,,,,,
created_stop_499,Stop 499,31.733425,35.824026,,شارع جلول,,,0,,,,,,
created_stop_500,Stop 500,31.732233,35.822508,,شارع جلول,,,0,,,,,,
created_stop_501,Stop 501,31.731044,35.820988,,شارع مادبا,,,0,,,,,,
created_stop_502,Stop 502,31.729856,35.819468,,شارع مادبا,,,0,,,,,,
created_stop_503,Stop 503,31.728668,35.817947,,شارع مادبا,,,0,,,,,,
created_stop_504,Stop 504,31.72748,35.816427,,Jo Petrol,,,0,,,,,,
created_stop_505,Stop 505,31.726387,35.814862,,Jo Petrol,,,0,,,,,,
created_stop_506,Stop 506,31.725387,35.813256,,Jo Petrol,,,0,,,,,,
created_stop_507,Stop 507,31.724429,35.811632,,Jo Petrol,,,0,,,,,,
created_stop_508,Stop 508,31.723484,35.810003,,Jo Petrol,,,0,,,,,,
created_stop_509,Stop 509,31.722505,35.808388,,,,,0,,,,,,
created_stop_510,Stop 510,31.721522,35.806776,,,,,0,,,,,,
created_stop_511,Stop 511,31.720453,35.805199,,Jo Petrol,,,0,,,,,,
created_stop_512,Stop 512,31.719382,35.803622,,Jo Petrol,,,0,,,,,,
created_stop_513,Stop 513,31.718282,35.802059,,الحمد,,,0,,,,,,
created_stop_514,Stop 514,31.717188,35.800493,,Gulf,,,0,,,,,,
created_stop_515,Stop 515,31.813896,35.908446,,,,,0,,,,,,
created_stop_516,Stop 516,31.813071,35.909078,,,,,0,,,,,,
created_stop_517,Stop 517,31.944629,35.859093,,شارع الملكة زين الشرف,,,0,,,,,,
created_stop_518,Stop 518,31.95939,35.897735,,شارع عرار,,,0,,,,,,
created_stop_519,Stop 519,32.022045,35.844832,,شارع الملكة رانيا العبد الله,,,0,,,,,,
created_stop_520,Stop 520,32.022378,35.846273,,,,,0,,,,,,
created_stop_521,Stop 521,32.023055,35.848337,,شارع الملكة رانيا العبد الله,,,0,,,,,,
created_stop_522,Stop 522,32.023561,35.85009,,,,,0,,,,,,
created_stop_523,Stop 523,32.024066,35.851842,,,,,0,,,,,,
created_stop_524,Stop 524,32.022324,35.846076,,شارع الملكة رانيا العبد الله,,,0,,,,,,
created_stop_525,Stop 525,32.024921,35.854727,,شارع ياجوز,,,0,,,,,,
created_stop_526,Stop 526,32.02463,35.856894,,Bus Rapid Transport,,,0,,,,,,
created_stop_527,Stop 527,32.023639,35.858849,,شارع الملكة رانيا العبد الله,,,0,,,,,,
created_stop_528,Stop 528,32.024408,35.853737,,شارع ياجوز,,,0,,,,,,
created_stop_529,Stop 529,32.02118,35.861847,,,,,0,,,,,,
created_stop_530,Stop 530,32.019888,35.86321,,Bus Rapid Transport,,,0,,,,,,
created_stop_531,Stop 531,32.018354,35.865415,,BRT Bus Stop,,,0,,,,,,
created_stop_532,Stop 532,32.017236,35.866618,,شارع الملكة رانيا العبد الله,,,0,,,,,,
created_stop_533,Stop 533,32.001718,35.876006,,شارع عاكف الفايز,,,0,,,,,,
created_stop_534,Stop 534,32.000522,35.877927,,,,,0,,,,,,
created_stop_535,Stop 535,31.99961,35.878741,,,,,0,,,,,,
created_stop_536,Stop 536,32.007511,35.871914,,شارع سليمان الخرابشة,,,0,,,,,,
created_stop_537,Stop 537,31.997422,35.882298,,,,,0,,,,,,
created_stop_538,Stop 538,31.996408,35.883899,,,,,0,,,,,,
created_stop_539,Stop 539,31.995588,35.88565,,,,,0,,,,,,
created_stop_540,Stop 540,31.994693,35.887059,,ملحمة و مشاوي عمان,,,0,,,,,,
created_stop_541,Stop 541,31.993966,35.888218,,Bus Rapid Transport,,,0,,,,,,
created_stop_542,Stop 542,31.992286,35.890277,,نفق الصحابة,,,0,,,,,,
created_stop_543,Stop 543,31.991236,35.891862,,McDonald's,,,0,,,,,,
created_stop_544,Stop 544,31.989928,35.893315,,Ministry of Agriculture,,,0,,,,,,
created_stop_545,Stop 545,31.995971,35.885047,,شارع الملكة رانيا العبد الله,,,0,,,,,,
created_stop_546,Stop 546,31.986604,35.896685,,,,,0,,,,,,
created_stop_547,Stop 547,31.985918,35.897628,,دوار المدينة الرياضية,,,0,,,,,,
created_stop_548,Stop 548,31.984786,35.89877,,دوار المدينة الرياضية,,,0,,,,,,
created_stop_549,Stop 549,31.983355,35.900559,,رجم الجويعدية,,,0,,,,,,
created_stop_550,Stop 550,31.982193,35.901419,,شارع الملكة علياء,,,0,,,,,,
created_stop_551,Stop 551,31.980171,35.902538,,موقف حافلة مستشفى التخصصي,,,0,,,,,,
created_stop_552,Stop 552,31.977868,35.903432,,المناصير,,,0,,,,,,
created_stop_553,Stop 553,31.986462,35.896817,,شارع الملكة رانيا العبد الله,,,0,,,,,,
created_stop_554,Stop 554,31.984786,35.89877,,دوار المدينة الرياضية,,,0,,,,,,
created_stop_555,Stop 555,31.974248,35.907964,,شارع عصام العجلوني,,,0,,,,,,
created_stop_556,Stop 556,32.015997,35.867451,,Doors,,,0,,,,,,
created_stop_557,Stop 557,31.959136,35.960091,,شارع اليرموك,,,0,,,,,,
created_stop_558,Stop 558,31.957329,35.961087,,شارع جزر القمر,,,0,,,,,,
created_stop_559,Stop 559,31.956978,35.962813,,شارع اليرموك,,,0,,,,,,
created_stop_560,Stop 560,31.95539,35.963281,,شارع عبد الرحمن الكواكبي,,,0,,,,,,
created_stop_561,Stop 561,31.953708,35.962104,,شارع عدن,,,0,,,,,,
created_stop_562,Stop 562,31.951893,35.961073,,شارع اليرموك,,,0,,,,,,
created_stop_563,Stop 563,31.950259,35.95991,,شارع اليرموك,,,0,,,,,,
created_stop_564,Stop 564,31.949226,35.958335,,شارع اليرموك,,,0,,,,,,
created_stop_565,Stop 565,31.948909,35.956553,,شارع اليرموك,,,0,,,,,,
