shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
203161,31.974478,35.911897,17,3051.1
203161,31.974244,35.910842,18,3154.1
203161,31.972853,35.909439,19,3357.1
203161,31.971498,35.908012,20,3559.1
203161,31.970518,35.906851,21,3713.1
203161,31.968889,35.905101,22,3958.1
203161,31.967669,35.903596,23,4154.1
203161,31.966398,35.90212,24,4352.1
203161,31.965386,35.901261,25,4491.1
203161,31.964593,35.900542,26,4602.1
203161,31.963948,35.902263,27,4780.1
203161,31.962304,35.902992,28,4975.1
203161,31.961496,35.90382,29,5094.1
203161,31.959999,35.905151,30,5302.1
203161,31.959421,35.905992,31,5404.1
203161,31.958622,35.907628,32,5582.1
203161,31.957304,35.907491,33,5729.1
203161,31.955502,35.909129,34,5982.1
203161,31.954364,35.910575,35,6168.1
203161,31.951628,35.90999,36,6476.1
203161,31.951167,35.908904,37,6591.1
203161,31.94927,35.907967,38,6819.1
203161,31.948509,35.909151,39,6959.1
203161,31.949233,35.910853,40,7139.1
203161,31.949862,35.912577,41,7316.1
203161,31.949462,35.914312,42,7486.1
203161,31.948556,35.915304,43,7623.1
203161,31.948556,35.915304,44,7623.200000000001
203161,31.947448,35.916463,45,7788.200000000001
203161,31.94662,35.917798,46,7944.200000000001
203161,31.94588,35.91948,47,8123.200000000001
203161,31.945503,35.921252,48,8296.2
203161,31.94576,35.923027,49,8466.2
203161,31.946263,35.924776,50,8641.2
203161,31.946336,35.926574,51,8811.2
203161,31.945907,35.928338,52,8984.2
203161,31.944721,35.928988,53,9129.2
203161,31.945017,35.927212,54,9300.2
203161,31.945163,35.925428,55,9469.2
203161,31.944348,35.922748,56,9738.2
203161,31.941977,35.922195,57,10006.2
203161,31.940527,35.922309,58,10167.2
203161,31.938629,35.923684,59,10414.2
203161,31.936541,35.923368,60,10647.2
203161,31.93452,35.922621,61,10882.2
203161,31.932497,35.921876,62,11117.2
203161,31.93068,35.922366,63,11324.2
203161,31.92965,35.925002,64,11598.2
203161,31.93051,35.926629,65,11779.2
203161,31.931149,35.92763,66,11897.2
203161,31.930083,35.928259,67,12029.2
203161,31.928446,35.929476,68,12244.2
203161,31.92689,35.930761,69,12455.2
203161,31.925311,35.932025,70,12667.2
203161,31.923642,35.933214,71,12884.2
203161,31.921974,35.934403,72,13100.2
203161,31.920619,35.934324,73,13250.2
203161,31.920181,35.93256,74,13424.2
203161,31.919779,35.93079,75,13597.2
203161,31.919426,35.929731,76,13705.2
193069,31.963534,35.962174,1,0.1
193069,31.962783,35.960476,2,181.1
193069,31.961461,35.960252,3,329.1
193069,31.959992,35.9589,4,536.1
193069,31.961064,35.957749,5,697.1
193069,31.962115,35.957413,6,818.1
193069,31.963517,35.955689,7,1043.1
193069,31.964466,35.954069,8,1229.1
193069,31.965105,35.952345,9,1407.1
193069,31.966065,35.950732,10,1593.1
193069,31.967276,35.949225,11,1789.1
193069,31.967942,35.947521,12,1966.1
193069,31.968396,35.945759,13,2140.1
193069,31.968978,35.944028,14,2316.1
193069,31.969804,35.942357,15,2499.1
193069,31.970631,35.940686,16,2682.1
193069,31.971457,35.939016,17,2865.1
193069,31.972283,35.937345,18,3048.1
193069,31.97311,35.935674,19,3231.1
193069,31.974655,35.934578,20,3431.1
193069,31.976622,35.933744,21,3663.1
193069,31.978726,35.933211,22,3902.1
193069,31.980902,35.932844,23,4146.1
193069,31.983077,35.932474,24,4390.1
193069,31.985252,35.932103,25,4634.1
193069,31.987421,35.931719,26,4877.1
193069,31.989313,35.930774,27,5105.1
193069,31.991215,35.929843,28,5334.1
193069,31.993234,35.930038,29,5559.1
193069,31.99527,35.930943,30,5800.1
193069,31.997399,35.93146,31,6041.1
193069,31.999532,35.931959,32,6282.1
193069,32.001436,35.932874,33,6510.1
193069,32.003236,35.93393,34,6733.1
193069,32.003408,35.93563,35,6895.1
193069,32.005231,35.936296,36,7107.1
193069,32.00665,35.936971,37,7277.1
193069,32.007921,35.935496,38,7475.1
193069,32.009415,35.93544,39,7641.1
193069,32.010586,35.936292,40,7794.1
193069,32.010904,35.937832,41,7944.1
193069,32.010893,35.939134,42,8067.1
193069,32.009078,35.938974,43,8269.1
193069,32.006909,35.939243,44,8511.1
193069,32.004744,35.939453,45,8752.1
193069,32.003199,35.938309,46,8955.1
203162,32.003199,35.938309,1,0.1
203162,32.004744,35.939453,2,203.1
203162,32.006909,35.939243,3,444.1
203162,32.009078,35.938974,4,686.1
203162,32.010893,35.939134,5,888.1
203162,32.010904,35.937832,6,1011.1
203162,32.010586,35.936292,7,1161.1
203162,32.009415,35.93544,8,1314.1
203162,32.007921,35.935496,9,1480.1
203162,32.00665,35.936971,10,1678.1
203162,32.005231,35.936296,11,1848.1
203162,32.003408,35.93563,12,2060.1
203162,32.003236,35.93393,13,2222.1
203162,32.001436,35.932874,14,2445.1
203162,31.999532,35.931959,15,2673.1
203162,31.997399,35.93146,16,2914.1
203162,31.99527,35.930943,17,3155.1
203162,31.993234,35.930038,18,3396.1
203162,31.991215,35.929843,19,3621.1
203162,31.989313,35.930774,20,3850.1
203162,31.987421,35.931719,21,4078.1
203162,31.985252,35.932103,22,4321.1
203162,31.983077,35.932474,23,4565.1
203162,31.980902,35.932844,24,4809.1
203162,31.978726,35.933211,25,5053.1
203162,31.976622,35.933744,26,5292.1
203162,31.974655,35.934578,27,5524.1
203162,31.97311,35.935674,28,5724.1
203162,31.972283,35.937345,29,5907.1
203162,31.971457,35.939016,30,6090.1
203162,31.970631,35.940686,31,6273.1
203162,31.969804,35.942357,32,6456.1
203162,31.968978,35.944028,33,6639.1
203162,31.968396,35.945759,34,6815.1
203162,31.967942,35.947521,35,6989.1
203162,31.967276,35.949225,36,7166.1
203162,31.966065,35.950732,37,7362.1
203162,31.965105,35.952345,38,7548.1
203162,31.964466,35.954069,39,7726.1
203162,31.963517,35.955689,40,7912.1
203162,31.962115,35.957413,41,8137.1
203162,31.961064,35.957749,42,8258.1
203162,31.959992,35.9589,43,8419.1
203162,31.961461,35.960252,44,8626.1
203162,31.962783,35.960476,45,8774.1
203162,31.963534,35.962174,46,8955.1
193070,31.939927,35.907402,1,0.1
193070,31.942009,35.907094,2,233.1
193070,31.94395,35.906218,3,464.1
193070,31.945321,35.906892,4,629.1
193070,31.946219,35.908465,5,808.1
193070,31.9468,35.909286,6,909.1
193070,31.947372,35.911025,7,1085.1
193070,31.947976,35.912757,8,1262.1
193070,31.948556,35.915304,9,1511.1
193070,31.946414,35.916857,10,1790.1
193070,31.945284,35.918405,11,1983.1
193070,31.944653,35.920105,12,2158.1
193070,31.94436,35.922676,13,2403.1
193070,31.944637,35.923681,14,2503.1
193070,31.945163,35.925428,15,2678.1
193070,31.945017,35.927212,16,2847.1
193070,31.944721,35.928988,17,3018.1
193070,31.945063,35.930762,18,3190.1
193070,31.946145,35.932317,19,3380.1
193070,31.947245,35.93388,20,3572.1
193070,31.948415,35.935386,21,3765.1
193070,31.950208,35.936432,22,3987.1
193070,31.951447,35.937376,23,4151.1
193070,31.952495,35.938026,24,4282.1
193070,31.953205,35.939689,25,4458.1
193070,31.953159,35.941488,26,4628.1
193070,31.95325,35.943284,27,4798.1
193070,31.953542,35.945068,28,4970.1
193070,31.953936,35.946839,29,5143.1
193070,31.954302,35.948613,30,5316.1
193070,31.954886,35.950342,31,5492.1
193070,31.954917,35.951593,32,5610.1
193070,31.955962,35.953162,33,5798.1
193070,31.957545,35.954425,34,6010.1
193070,31.959095,35.955694,35,6220.1
193070,31.959933,35.957312,36,6399.1
193070,31.961064,35.957749,37,6531.1
193070,31.961535,35.959268,38,6684.1
193070,31.961461,35.960252,39,6777.1
193070,31.959992,35.9589,40,6984.1
193070,31.958691,35.957445,41,7183.1
193070,31.9575,35.955926,42,7378.1
193070,31.955856,35.954751,43,7591.1
193070,31.954396,35.95344,44,7795.1
193070,31.95371,35.951739,45,7973.1
203163,31.95371,35.951739,1,0.1
203163,31.954396,35.95344,2,178.1
203163,31.955856,35.954751,3,382.1
203163,31.9575,35.955926,4,595.1
203163,31.958691,35.957445,5,790.1
203163,31.959992,35.9589,6,989.1
203163,31.961461,35.960252,7,1196.1
203163,31.961535,35.959268,8,1289.1
203163,31.961064,35.957749,9,1442.1
203163,31.959933,35.957312,10,1574.1
203163,31.959095,35.955694,11,1753.1
203163,31.957545,35.954425,12,1963.1
203163,31.955962,35.953162,13,2175.1
203163,31.954917,35.951593,14,2363.1
203163,31.954886,35.950342,15,2481.1
203163,31.954302,35.948613,16,2657.1
203163,31.953936,35.946839,17,2830.1
203163,31.953542,35.945068,18,3003.1
203163,31.95325,35.943284,19,3175.1
203163,31.953159,35.941488,20,3345.1
203163,31.953205,35.939689,21,3515.1
203163,31.952495,35.938026,22,3691.1
203163,31.951447,35.937376,23,3822.1
203163,31.950208,35.936432,24,3986.1
203163,31.948415,35.935386,25,4208.1
203163,31.947245,35.93388,26,4401.1
203163,31.946145,35.932317,27,4593.1
203163,31.945063,35.930762,28,4783.1
203163,31.944721,35.928988,29,4955.1
203163,31.945017,35.927212,30,5126.1
203163,31.945163,35.925428,31,5295.1
203163,31.944637,35.923681,32,5470.1
203163,31.94436,35.922676,33,5570.1
203163,31.944653,35.920105,34,5815.1
203163,31.945284,35.918405,35,5990.1
203163,31.946414,35.916857,36,6183.1
203163,31.948556,35.915304,37,6462.1
203163,31.947976,35.912757,38,6711.1
203163,31.947372,35.911025,39,6888.1
203163,31.9468,35.909286,40,7064.1
203163,31.946219,35.908465,41,7165.1
203163,31.945321,35.906892,42,7344.1
203163,31.94395,35.906218,43,7509.1
203163,31.942009,35.907094,44,7740.1
203163,31.939927,35.907402,45,7973.1
193071,31.920951,35.936998,1,0.1
193071,31.921234,35.937886,2,90.1
193071,31.924821,35.938097,3,488.1
193071,31.927026,35.937915,4,733.1
193071,31.928982,35.937074,5,964.1
193071,31.930664,35.9359,6,1181.1
193071,31.932142,35.934559,7,1388.1
193071,31.933535,35.933159,8,1591.1
193071,31.935177,35.931948,9,1806.1
193071,31.936811,35.930806,10,2017.1
193071,31.937993,35.929629,11,2189.1
193071,31.938827,35.92868,12,2318.1
193071,31.942267,35.929179,13,2702.1
193071,31.943412,35.929107,14,2829.1
193071,31.945017,35.927212,15,3082.1
193071,31.945907,35.928338,16,3227.1
193071,31.946336,35.926574,17,3400.1
193071,31.946263,35.924776,18,3570.1
193071,31.94576,35.923027,19,3745.1
193071,31.945503,35.921252,20,3915.1
193071,31.94588,35.91948,21,4088.1
193071,31.94662,35.917798,22,4267.1
193071,31.947448,35.916463,23,4423.1
193071,31.948556,35.915304,24,4588.1
193071,31.947976,35.912757,25,4837.1
193071,31.947372,35.911025,26,5014.1
193071,31.9468,35.909286,27,5190.1
193071,31.946225,35.907548,28,5366.1
193071,31.94612,35.905789,29,5533.1
193071,31.947317,35.904281,30,5728.1
193071,31.94887,35.902996,31,5939.1
193071,31.950224,35.901573,32,6141.1
193071,31.951154,35.899951,33,6326.1
193071,31.951822,35.89824,34,6504.1
193071,31.951778,35.896447,35,6674.1
193071,31.951464,35.894668,36,6846.1
193071,31.951837,35.892921,37,7016.1
193071,31.952534,35.891212,38,7195.1
193071,31.953256,35.88951,39,7375.1
193071,31.953979,35.887809,40,7555.1
193071,31.954578,35.886077,41,7732.1
193071,31.955165,35.884342,42,7908.1
193071,31.956058,35.882695,43,8093.1
193071,31.956964,35.881051,44,8278.1
193071,31.957558,35.879939,45,8402.1
193071,31.958473,35.879406,46,8515.1
193071,31.959524,35.880237,47,8656.1
193071,31.962095,35.882141,48,8993.1
193071,31.964753,35.883583,49,9318.1
193071,31.965603,35.88503,50,9484.1
193071,31.966638,35.886601,51,9672.1
193071,31.968116,35.886855,52,9838.1
193071,31.970201,35.886181,53,10078.1
193071,31.972308,35.886278,54,10312.1
193071,31.973958,35.886454,55,10496.1
193071,31.976276,35.887775,56,10782.1
193071,31.977943,35.888961,57,10998.1
193071,31.979302,35.890379,58,11200.1
193071,31.980605,35.891597,59,11385.1
193071,31.982418,35.893731,60,11670.1
193071,31.983975,35.895782,61,11930.1
193071,31.984929,35.897284,62,12107.1
193071,31.985918,35.897628,63,12221.1
193071,31.986604,35.896685,64,12338.1
193071,31.989928,35.893315,65,12825.1
193071,31.991236,35.891862,66,13025.1
193071,31.992286,35.890277,67,13215.1
193071,31.993966,35.888218,68,13484.1
193071,31.994693,35.887059,69,13620.1
193071,31.995588,35.88565,70,13786.1
193071,31.995971,35.885047,71,13857.1
193071,31.996408,35.883899,72,13976.1
193071,31.997422,35.882298,73,14164.1
193071,31.99961,35.878741,74,14579.1
193071,32.000522,35.877927,75,14706.1
193071,32.001718,35.876006,76,14931.1
193071,32.003136,35.87474,77,15129.1
193071,32.003855,35.873807,78,15248.1
193071,32.005734,35.8729,79,15473.1
193071,32.007511,35.871914,80,15691.1
193071,32.007511,35.871914,81,15691.2
193071,32.011917,35.87082,82,16190.2
193071,32.013226,35.870091,83,16351.2
193071,32.015017,35.868162,84,16621.2
193071,32.015997,35.867451,85,16749.2
193071,32.017236,35.866618,86,16907.2
193071,32.018354,35.865415,87,17075.2
193071,32.019888,35.86321,88,17344.2
203164,32.019888,35.86321,1,0.1
203164,32.018354,35.865415,2,269.1
203164,32.017236,35.866618,3,437.1
203164,32.015997,35.867451,4,595.1
203164,32.015017,35.868162,5,723.1
203164,32.013226,35.870091,6,993.1
203164,32.011917,35.87082,7,1154.1
203164,32.007511,35.871914,8,1653.1
203164,32.007511,35.871914,9,1653.1999999999998
203164,32.005734,35.8729,10,1871.1999999999998
203164,32.003855,35.873807,11,2096.2
203164,32.003136,35.87474,12,2215.2
203164,32.001718,35.876006,13,2413.2
203164,32.000522,35.877927,14,2638.2
203164,31.99961,35.878741,15,2765.2
203164,31.997422,35.882298,16,3180.2
203164,31.996408,35.883899,17,3368.2
203164,31.995971,35.885047,18,3487.2
203164,31.995588,35.88565,19,3558.2
203164,31.994693,35.887059,20,3724.2
203164,31.993966,35.888218,21,3860.2
203164,31.992286,35.890277,22,4129.2
203164,31.991236,35.891862,23,4319.2
203164,31.989928,35.893315,24,4519.2
203164,31.986604,35.896685,25,5006.2
203164,31.985918,35.897628,26,5123.2
203164,31.984929,35.897284,27,5237.2
203164,31.983975,35.895782,28,5414.2
203164,31.982418,35.893731,29,5674.2
203164,31.980605,35.891597,30,5959.2
203164,31.979302,35.890379,31,6144.2
203164,31.977943,35.888961,32,6346.2
203164,31.976276,35.887775,33,6562.2
203164,31.973958,35.886454,34,6848.2
203164,31.972308,35.886278,35,7032.2
203164,31.970201,35.886181,36,7266.2
203164,31.968116,35.886855,37,7506.2
203164,31.966638,35.886601,38,7672.2
203164,31.965603,35.88503,39,7860.2
203164,31.964753,35.883583,40,8026.2
203164,31.962095,35.882141,41,8351.2
203164,31.959524,35.880237,42,8688.2
203164,31.958473,35.879406,43,8829.2
203164,31.957558,35.879939,44,8942.2
203164,31.956964,35.881051,45,9066.2
203164,31.956058,35.882695,46,9251.2
203164,31.955165,35.884342,47,9436.2
203164,31.954578,35.886077,48,9612.2
203164,31.953979,35.887809,49,9789.2
203164,31.953256,35.88951,50,9969.2
203164,31.952534,35.891212,51,10149.2
203164,31.951837,35.892921,52,10328.2
203164,31.951464,35.894668,53,10498.2
203164,31.951778,35.896447,54,10670.2
203164,31.951822,35.89824,55,10840.2
203164,31.951154,35.899951,56,11018.2
203164,31.950224,35.901573,57,11203.2
203164,31.94887,35.902996,58,11405.2
203164,31.947317,35.904281,59,11616.2
203164,31.94612,35.905789,60,11811.2
203164,31.946225,35.907548,61,11978.2
203164,31.9468,35.909286,62,12154.2
203164,31.947372,35.911025,63,12330.2
203164,31.947976,35.912757,64,12507.2
203164,31.948556,35.915304,65,12756.2
203164,31.947448,35.916463,66,12921.2
203164,31.94662,35.917798,67,13077.2
203164,31.94588,35.91948,68,13256.2
203164,31.945503,35.921252,69,13429.2
203164,31.94576,35.923027,70,13599.2
203164,31.946263,35.924776,71,13774.2
203164,31.946336,35.926574,72,13944.2
203164,31.945907,35.928338,73,14117.2
203164,31.945017,35.927212,74,14262.2
203164,31.943412,35.929107,75,14515.2
203164,31.942267,35.929179,76,14642.2
203164,31.938827,35.92868,77,15026.2
203164,31.937993,35.929629,78,15155.2
203164,31.936811,35.930806,79,15327.2
203164,31.935177,35.931948,80,15538.2
203164,31.933535,35.933159,81,15753.2
203164,31.932142,35.934559,82,15956.2
203164,31.930664,35.9359,83,16163.2
203164,31.928982,35.937074,84,16380.2
203164,31.927026,35.937915,85,16611.2
203164,31.924821,35.938097,86,16856.2
203164,31.921234,35.937886,87,17254.2
203164,31.920951,35.936998,88,17344.2
193072,32.051428,35.878333,1,0.1
193072,32.050218,35.876496,2,219.1
193072,32.049278,35.874865,3,405.1
193072,32.047929,35.872697,4,659.1
193072,32.047012,35.871794,5,792.1
193072,32.045504,35.870475,6,1001.1
193072,32.043676,35.869493,7,1224.1
193072,32.041743,35.868624,8,1454.1
193072,32.040201,35.867345,9,1663.1
193072,32.039086,35.865799,10,1854.1
193072,32.037158,35.864959,11,2082.1
193072,32.036007,35.867388,12,2345.1
193072,32.034519,35.868724,13,2553.1
193072,32.032865,35.869914,14,2768.1
193072,32.030973,35.87085,15,2996.1
193072,32.029341,35.871406,16,3184.1
193072,32.027999,35.871556,17,3333.1
193072,32.026277,35.871631,18,3524.1
193072,32.024058,35.871577,19,3770.1
193072,32.021848,35.871395,20,4016.1
193072,32.02062,35.870051,21,4202.1
193072,32.019883,35.868894,22,4338.1
193072,32.018702,35.866805,23,4575.1
193072,32.018354,35.865415,24,4712.1
193072,32.017236,35.866618,25,4880.1
193072,32.015997,35.867451,26,5038.1
193072,32.015017,35.868162,27,5166.1
193072,32.013226,35.870091,28,5436.1
193072,32.011917,35.87082,29,5597.1
193072,32.007511,35.871914,30,6096.1
193072,32.007511,35.871914,31,6096.200000000001
193072,32.005734,35.8729,32,6314.200000000001
193072,32.003855,35.873807,33,6539.200000000001
193072,32.003136,35.87474,34,6658.200000000001
193072,32.001718,35.876006,35,6856.200000000001
193072,32.000522,35.877927,36,7081.200000000001
193072,31.99961,35.878741,37,7208.200000000001
193072,31.997422,35.882298,38,7623.200000000001
193072,31.996408,35.883899,39,7811.200000000001
193072,31.995971,35.885047,40,7930.200000000001
193072,31.995588,35.88565,41,8001.200000000001
193072,31.994693,35.887059,42,8167.200000000001
193072,31.993966,35.888218,43,8303.2
193072,31.992286,35.890277,44,8572.2
193072,31.991236,35.891862,45,8762.2
193072,31.989928,35.893315,46,8962.2
193072,31.986604,35.896685,47,9449.2
193072,31.985918,35.897628,48,9566.2
193072,31.984786,35.89877,49,9732.2
193072,31.983355,35.900559,50,9964.2
193072,31.982193,35.901419,51,10116.2
193072,31.980171,35.902538,52,10364.2
193072,31.977868,35.903432,53,10633.2
193072,31.974248,35.907964,54,11220.2
193072,31.972853,35.909439,55,11428.2
193072,31.971337,35.909598,56,11597.2
193072,31.970211,35.908871,57,11740.2
193072,31.967881,35.908967,58,11999.2
193072,31.967074,35.909723,59,12114.2
193072,31.965737,35.912045,60,12379.2
193072,31.964349,35.912431,61,12537.2
193072,31.963113,35.913771,62,12724.2
193072,31.961477,35.915902,63,12995.2
193072,31.960386,35.917466,64,13186.2
193072,31.959273,35.918124,65,13324.2
193072,31.959452,35.919095,66,13418.2
193072,31.959646,35.920886,67,13589.2
193072,31.959734,35.921809,68,13677.2
193072,31.959158,35.924303,69,13921.2
193072,31.958908,35.926078,70,14091.2
193072,31.958707,35.92787,71,14262.2
193072,31.957922,35.929511,72,14440.2
193072,31.95667,35.930998,73,14638.2
193072,31.955004,35.931814,74,14838.2
193072,31.952857,35.932215,75,15079.2
193072,31.952014,35.932898,76,15193.2
193072,31.951462,35.93456,77,15362.2
193072,31.949805,35.934284,78,15548.2
193072,31.94737,35.932969,79,15845.2
193072,31.946145,35.932317,80,15994.2
193072,31.948415,35.935386,81,16378.2
193072,31.950208,35.936432,82,16600.2
193072,31.951447,35.937376,83,16764.2
193072,31.952495,35.938026,84,16895.2
193072,31.953205,35.939689,85,17071.2
193072,31.953159,35.941488,86,17241.2
193072,31.95325,35.943284,87,17411.2
193072,31.953542,35.945068,88,17583.2
193072,31.953936,35.946839,89,17756.2
193072,31.954302,35.948613,90,17929.2
193072,31.954886,35.950342,91,18105.2
193072,31.954917,35.951593,92,18223.2
193072,31.955962,35.953162,93,18411.2
193072,31.956848,35.953706,94,18522.2
193072,31.958475,35.954925,95,18736.2
193072,31.959933,35.957312,96,19014.2
193072,31.961535,35.959268,97,19270.2
193072,31.961461,35.960252,98,19363.2
193072,31.959992,35.9589,99,19570.2
193072,31.958691,35.957445,100,19769.2
193072,31.957795,35.956827,101,19884.2
193072,31.955856,35.954751,102,20175.2
193072,31.954396,35.95344,103,20379.2
193072,31.95371,35.951739,104,20557.2
203165,31.95371,35.951739,1,0.1
203165,31.954396,35.95344,2,178.1
203165,31.955856,35.954751,3,382.1
203165,31.957795,35.956827,4,673.1
203165,31.958691,35.957445,5,788.1
203165,31.959992,35.9589,6,987.1
203165,31.961461,35.960252,7,1194.1
203165,31.961535,35.959268,8,1287.1
203165,31.959933,35.957312,9,1543.1
203165,31.958475,35.954925,10,1821.1
203165,31.956848,35.953706,11,2035.1
203165,31.955962,35.953162,12,2146.1
203165,31.954917,35.951593,13,2334.1
203165,31.954886,35.950342,14,2452.1
203165,31.954302,35.948613,15,2628.1
203165,31.953936,35.946839,16,2801.1
203165,31.953542,35.945068,17,2974.1
203165,31.95325,35.943284,18,3146.1
203165,31.953159,35.941488,19,3316.1
203165,31.953205,35.939689,20,3486.1
203165,31.952495,35.938026,21,3662.1
203165,31.951447,35.937376,22,3793.1
203165,31.950208,35.936432,23,3957.1
203165,31.948415,35.935386,24,4179.1
203165,31.946145,35.932317,25,4563.1
203165,31.94737,35.932969,26,4712.1
203165,31.949805,35.934284,27,5009.1
203165,31.951462,35.93456,28,5195.1
203165,31.952014,35.932898,29,5364.1
203165,31.952857,35.932215,30,5478.1
203165,31.955004,35.931814,31,5719.1
203165,31.95667,35.930998,32,5919.1
203165,31.957922,35.929511,33,6117.1
203165,31.958707,35.92787,34,6295.1
203165,31.958908,35.926078,35,6466.1
203165,31.959158,35.924303,36,6636.1
203165,31.959734,35.921809,37,6880.1
203165,31.959646,35.920886,38,6968.1
203165,31.959452,35.919095,39,7139.1
203165,31.959273,35.918124,40,7233.1
203165,31.960386,35.917466,41,7371.1
203165,31.961477,35.915902,42,7562.1
203165,31.963113,35.913771,43,7833.1
203165,31.964349,35.912431,44,8020.1
203165,31.965737,35.912045,45,8178.1
203165,31.967074,35.909723,46,8443.1
203165,31.967881,35.908967,47,8558.1
203165,31.970211,35.908871,48,8817.1
203165,31.971337,35.909598,49,8960.1
203165,31.972853,35.909439,50,9129.1
203165,31.974248,35.907964,51,9337.1
203165,31.977868,35.903432,52,9924.1
203165,31.980171,35.902538,53,10193.1
203165,31.982193,35.901419,54,10441.1
203165,31.983355,35.900559,55,10593.1
203165,31.984786,35.89877,56,10825.1
203165,31.985918,35.897628,57,10991.1
203165,31.986604,35.896685,58,11108.1
203165,31.989928,35.893315,59,11595.1
203165,31.991236,35.891862,60,11795.1
203165,31.992286,35.890277,61,11985.1
203165,31.993966,35.888218,62,12254.1
203165,31.994693,35.887059,63,12390.1
203165,31.995588,35.88565,64,12556.1
203165,31.995971,35.885047,65,12627.1
203165,31.996408,35.883899,66,12746.1
203165,31.997422,35.882298,67,12934.1
203165,31.99961,35.878741,68,13349.1
203165,32.000522,35.877927,69,13476.1
203165,32.001718,35.876006,70,13701.1
203165,32.003136,35.87474,71,13899.1
203165,32.003855,35.873807,72,14018.1
203165,32.005734,35.8729,73,14243.1
203165,32.007511,35.871914,74,14461.1
203165,32.007511,35.871914,75,14461.2
203165,32.011917,35.87082,76,14960.2
203165,32.013226,35.870091,77,15121.2
203165,32.015017,35.868162,78,15391.2
203165,32.015997,35.867451,79,15519.2
203165,32.017236,35.866618,80,15677.2
203165,32.018354,35.865415,81,15845.2
203165,32.018702,35.866805,82,15982.2
203165,32.019883,35.868894,83,16219.2
203165,32.02062,35.870051,84,16355.2
203165,32.021848,35.871395,85,16541.2
203165,32.024058,35.871577,86,16787.2
203165,32.026277,35.871631,87,17033.2
203165,32.027999,35.871556,88,17224.2
203165,32.029341,35.871406,89,17373.2
203165,32.030973,35.87085,90,17561.2
203165,32.032865,35.869914,91,17789.2
203165,32.034519,35.868724,92,18004.2
203165,32.036007,35.867388,93,18212.2
203165,32.037158,35.864959,94,18475.2
203165,32.039086,35.865799,95,18703.2
203165,32.040201,35.867345,96,18894.2
203165,32.041743,35.868624,97,19103.2
203165,32.043676,35.869493,98,19333.2
203165,32.045504,35.870475,99,19556.2
203165,32.047012,35.871794,100,19765.2
203165,32.047929,35.872697,101,19898.2
203165,32.049278,35.874865,102,20152.2
203165,32.050218,35.876496,103,20338.2
203165,32.051428,35.878333,104,20557.2
193073,31.958278,35.846187,1,0.1
193073,31.95941,35.845783,2,131.1
193073,31.96133,35.845164,3,352.1
193073,31.96314,35.844134,4,575.1
193073,31.965325,35.843305,5,830.1
193073,31.966527,35.842446,6,986.1
193073,31.968933,35.841574,7,1265.1
193073,31.970973,35.840444,8,1515.1
193073,31.972854,35.839487,9,1742.1
193073,31.975843,35.838029,10,2101.1
193073,31.977719,35.837067,11,2328.1
193073,31.979458,35.835959,12,2547.1
193073,31.98102,35.834681,13,2758.1
193073,31.982581,35.833401,14,2969.1
193073,31.983946,35.832269,15,3154.1
193073,31.984946,35.83169,16,3278.1
193073,31.986938,35.830902,17,3511.1
193073,31.989067,35.830407,18,3752.1
193073,31.991276,35.83028,19,3997.1
193073,31.993495,35.830308,20,4243.1
193073,31.996626,35.83024,21,4590.1
193073,31.997935,35.830364,22,4736.1
193073,32.000153,35.830422,23,4982.1
193073,32.002344,35.830627,24,5226.1
193073,32.004198,35.831572,25,5450.1
193073,32.005429,35.833062,26,5646.1
193073,32.006447,35.834662,27,5835.1
193073,32.007464,35.836261,28,6024.1
193073,32.008555,35.837829,29,6215.1
193073,32.009905,35.839251,30,6416.1
193073,32.011384,35.840592,31,6623.1
193073,32.012905,35.841903,32,6832.1
193073,32.014708,35.842949,33,7055.1
193073,32.016878,35.843332,34,7298.1
193073,32.019047,35.843715,35,7541.1
193073,32.021221,35.844076,36,7784.1
193073,32.022045,35.844832,37,7900.1
193073,32.022378,35.846273,38,8041.1
193073,32.023055,35.848337,39,8250.1
193073,32.023561,35.85009,40,8425.1
193073,32.024066,35.851842,41,8600.1
193073,32.024408,35.853737,42,8783.1
193073,32.024921,35.854727,43,8892.1
193073,32.02463,35.856894,44,9099.1
193073,32.023639,35.858849,45,9314.1
193073,32.02118,35.861847,46,9707.1
193073,32.019888,35.86321,47,9900.1
193073,32.019888,35.86321,48,9900.2
193073,32.018354,35.865415,49,10169.2
193073,32.015997,35.867451,50,10494.2
193073,32.015017,35.868162,51,10622.2
193073,32.013226,35.870091,52,10892.2
193073,32.011917,35.87082,53,11053.2
193073,32.007511,35.871914,54,11552.2
193073,32.005734,35.8729,55,11770.2
193073,32.003855,35.873807,56,11995.2
193073,32.001769,35.873958,57,12227.2
193073,31.999877,35.873194,58,12449.2
193073,31.998709,35.872477,59,12595.2
193073,31.996905,35.871469,60,12817.2
193073,31.993508,35.87023,61,13211.2
193073,31.992415,35.869147,62,13370.2
193073,31.990803,35.868094,63,13575.2
193073,31.988925,35.867144,64,13802.2
193073,31.987055,35.866396,65,14021.2
193073,31.984841,35.865738,66,14274.2
193073,31.982833,35.86497,67,14508.2
193073,31.980655,35.86501,68,14750.2
193073,31.978489,35.865407,69,14993.2
193073,31.976518,35.865443,70,15212.2
193073,31.975061,35.863845,71,15433.2
